M0,g,gv,ch,cl,total_widthV0,BRWW,BRhZ,BRuu,BRdd,BRnunu,BRbb,BRtt,BRjets,BRll
4000.0,0.6534,3.0,-0.75,-4.21613,179.80148,0.18847829,0.18813516,0.07795407,0.07800201,0.07804999,0.07800169,0.077516586,0.4674304,0.051937435
4000.0,0.6534,3.0,-0.66667,-4.21613,165.38023,0.16157989,0.16144991,0.08465756,0.08470384,0.084750146,0.08470349,0.084182516,0.5076088,0.056407534
4000.0,0.6534,3.0,-0.58333,-4.21613,152.67545,0.13376154,0.13377368,0.09160048,0.0916443,0.09168814,0.09164392,0.091086544,0.54921997,0.061037783
4000.0,0.6534,3.0,-0.5,-4.21613,141.67642,0.105740674,0.10583221,0.09860236,0.098642804,0.09868327,0.0986424,0.09804922,0.59118193,0.06570796
4000.0,0.6534,3.0,-0.41667,-4.21613,132.36974,0.0784924,0.07861177,0.10541793,0.10545397,0.10549003,0.105453536,0.10482664,0.63202393,0.070254594
4000.0,0.6534,3.0,-0.33333,-4.21613,124.74467,0.05324695,0.05335644,0.11173768,0.11176826,0.111798845,0.1117678,0.11111103,0.6698907,0.07447141
4000.0,0.6534,3.0,-0.25,-4.21613,118.79496,0.031426024,0.031503726,0.117203966,0.11722804,0.11725211,0.117227554,0.11654674,0.70263827,0.07811993
4000.0,0.6534,3.0,-0.16667,-4.21613,114.51338,0.01448134,0.014521452,0.12145152,0.12146816,0.1214848,0.12146766,0.12077057,0.72807753,0.080956586
4000.0,0.6534,3.0,-0.08333,-4.21613,111.89525,0.0037032824,0.003714201,0.12415563,0.12416414,0.12417266,0.12416363,0.12345962,0.74426275,0.08276475
4000.0,0.6534,3.0,0.0,-4.21613,110.93852,0.0,0.0,0.12508772,0.12508772,0.12508772,0.1250872,0.12438657,0.7498246,0.08339181
4000.0,0.6534,3.0,0.08333,-4.21613,111.64191,0.0037116855,0.0037226297,0.12416203,0.1241535,0.12414497,0.12415299,0.12346617,0.7442502,0.082780376
4000.0,0.6534,3.0,0.16667,-4.21613,114.00664,0.014545709,0.014586001,0.12145203,0.12143533,0.121418625,0.12143482,0.12077145,0.727981,0.08097916
4000.0,0.6534,3.0,0.25,-4.21613,118.03481,0.031628445,0.031706642,0.11717735,0.117153145,0.117128946,0.11715266,0.116520815,0.7023344,0.07813437
4000.0,0.6534,3.0,0.33333,-4.21613,123.73104,0.05368334,0.053793658,0.11165903,0.11162823,0.11159744,0.111627765,0.1110335,0.66923577,0.07445989
4000.0,0.6534,3.0,0.41667,-4.21613,131.10255,0.07925166,0.07937192,0.105263986,0.10522764,0.1051913,0.1052272,0.10467437,0.63088477,0.070200235
4000.0,0.6534,3.0,0.5,-4.21613,140.15569,0.10688941,0.1069813,0.09835548,0.09831466,0.09827385,0.09831425,0.097804636,0.5894591,0.06559755
4000.0,0.6534,3.0,0.58333,-4.21613,150.90117,0.1353372,0.13534813,0.09125039,0.09120612,0.09116188,0.091205746,0.0907394,0.54685813,0.060863115
4000.0,0.6534,3.0,0.66667,-4.21613,163.35248,0.163591,0.16345684,0.08420138,0.084154606,0.08410786,0.084154256,0.08372993,0.5045961,0.05616545
4000.0,0.6534,3.0,0.75,-4.21613,177.52051,0.19090909,0.19055718,0.07739514,0.07734668,0.077298254,0.07734636,0.07696187,0.46379185,0.05162909
4000.0,0.6534,3.0,0.83333,-4.21613,193.42252,0.21680892,0.2161607,0.07095321,0.07090374,0.070854306,0.07090345,0.07055605,0.42517337,0.04733514
4000.0,0.6534,3.0,0.91667,-4.21613,211.07877,0.2410121,0.23998517,0.064945765,0.064895846,0.064845964,0.06489558,0.06458229,0.38916105,0.043330483
4000.0,0.6534,3.0,1.0,-4.21613,230.50522,0.2633871,0.2618971,0.05940602,0.059356086,0.059306193,0.05935584,0.059073593,0.35595363,0.03963733
4000.0,0.6534,3.0,1.08333,-4.21613,251.72636,0.28392154,0.281883,0.05433726,0.054287653,0.054238096,0.05428743,0.054033242,0.32557046,0.036257938
4000.0,0.6534,3.0,1.16667,-4.21613,274.77002,0.30267507,0.3000022,0.04972464,0.04967562,0.049626652,0.049675416,0.049446467,0.29792237,0.03318247
4000.0,0.6534,3.0,1.25,-4.21613,299.65802,0.3197452,0.3163525,0.04554376,0.045495525,0.045447342,0.04549534,0.045289017,0.2728629,0.0303947
4000.0,0.6534,3.0,1.33333,-4.21613,326.4231,0.33526024,0.33106232,0.041762546,0.041715227,0.04166796,0.041715056,0.041528985,0.25019956,0.027873278
4000.0,0.6534,3.0,1.41667,-4.21613,355.1017,0.3493575,0.3442692,0.03834663,0.038300324,0.038254075,0.038300168,0.038132206,0.22972627,0.025595328
4000.0,0.6534,3.0,1.5,-4.21613,385.72287,0.3621699,0.35610643,0.035262726,0.035217497,0.03517232,0.03521735,0.035065576,0.21124336,0.023538677
4000.0,0.6534,3.0,1.58333,-4.21613,418.32892,0.37383047,0.36670694,0.032477584,0.032433465,0.032389402,0.03243333,0.032296035,0.19455145,0.021681178
4000.0,0.6534,3.0,1.66667,-4.21613,452.96652,0.38446334,0.3761945,0.0299602,0.029917205,0.029874273,0.029917082,0.029792747,0.17946462,0.02000217
4000.0,0.6534,3.0,1.75,-4.21613,489.67346,0.39417905,0.38467953,0.027682949,0.027641084,0.02759928,0.027640969,0.027528247,0.16581728,0.018483251
4000.0,0.6534,3.0,1.83333,-4.21613,528.5037,0.40308163,0.39226514,0.02561992,0.025579175,0.025538495,0.025579069,0.025476769,0.15345402,0.017107153
4000.0,0.6534,3.0,1.91667,-4.21613,569.5165,0.41126448,0.39904362,0.023747891,0.023708249,0.023668673,0.023708152,0.023615222,0.14223565,0.015858399
4000.0,0.6534,3.0,2.0,-4.21613,612.7606,0.41880843,0.4050949,0.022046758,0.022008196,0.021969702,0.022008104,0.021923611,0.13204162,0.014723591
4000.0,0.6534,3.0,2.08333,-4.21613,658.3045,0.4257883,0.41049218,0.020498,0.020460492,0.020423053,0.020460408,0.020383522,0.12276091,0.013690384
4000.0,0.6534,3.0,2.16667,-4.21613,706.22296,0.43227062,0.41529995,0.019085238,0.019048754,0.019012341,0.019048676,0.018978668,0.11429532,0.01274786
4000.0,0.6534,3.0,2.25,-4.21613,756.5792,0.43831223,0.41957346,0.017794445,0.017758956,0.017723538,0.017758884,0.0176951,0.106560774,0.011886669
4000.0,0.6534,3.0,2.33333,-4.21613,809.46,0.44396594,0.42336297,0.016612733,0.016578207,0.016543753,0.01657814,0.016520001,0.09948001,0.01109822
4000.0,0.6534,3.0,2.41667,-4.21613,864.96027,0.44927868,0.42671245,0.015528731,0.015495137,0.015461615,0.015495073,0.015442064,0.09298487,0.010374932
4000.0,0.6534,3.0,2.5,-4.21613,923.16254,0.4542904,0.42965946,0.014532745,0.014500051,0.01446743,0.014499991,0.01445165,0.08701722,0.009710342
4000.0,0.6534,3.0,-2.5,-2.81075,865.8574,0.48348665,0.4576832,0.007347216,0.0073706503,0.00739416,0.0073706196,0.007305771,0.04411212,0.004882571
4000.0,0.6534,3.0,-2.41667,-2.81075,807.6596,0.48038253,0.4566192,0.007868223,0.007892405,0.00791666,0.007892372,0.00782385,0.047237474,0.005229411
4000.0,0.6534,3.0,-2.33333,-2.81075,752.1354,0.4771224,0.4553044,0.0084401,0.0084650675,0.008490109,0.008465032,0.008392512,0.050667875,0.0056101377
4000.0,0.6534,3.0,-2.25,-2.81075,699.2061,0.47367868,0.4537138,0.009069421,0.009095217,0.009121087,0.00909518,0.009018296,0.05444275,0.0060291323
4000.0,0.6534,3.0,-2.16667,-2.81075,648.7804,0.47001848,0.45181724,0.009764065,0.009790736,0.009817481,0.009790696,0.009709038,0.058609333,0.006491645
4000.0,0.6534,3.0,-2.08333,-2.81075,600.7745,0.4661036,0.44957918,0.010533259,0.010560854,0.010588522,0.010560811,0.01047391,0.063222945,0.0070038247
4000.0,0.6534,3.0,-2.0,-2.81075,555.1277,0.4618911,0.44695845,0.011387527,0.011416099,0.011444742,0.011416052,0.011323378,0.06834668,0.007572685
4000.0,0.6534,3.0,-1.91667,-2.81075,511.76743,0.45732918,0.44390532,0.01233956,0.012369165,0.012398841,0.012369114,0.012270064,0.074056625,0.008206685
4000.0,0.6534,3.0,-1.83333,-2.81075,470.62735,0.45235682,0.4403607,0.01340439,0.013435087,0.013465854,0.013435031,0.013328913,0.08044289,0.0089158425
4000.0,0.6534,3.0,-1.75,-2.81075,431.6603,0.44690382,0.43625548,0.014599426,0.014631279,0.014663201,0.014631218,0.014517237,0.08760986,0.009711762
4000.0,0.6534,3.0,-1.66667,-2.81075,394.80862,0.44088498,0.43150592,0.01594581,0.015978886,0.01601203,0.015978819,0.015856061,0.09568427,0.010608536
4000.0,0.6534,3.0,-1.58333,-2.81075,360.0196,0.43419865,0.42601144,0.017468834,0.0175032,0.017537635,0.017503127,0.017370533,0.104817726,0.011623024
4000.0,0.6534,3.0,-1.5,-2.81075,327.2566,0.42672595,0.4196537,0.019198176,0.019233903,0.019269696,0.019233823,0.019090166,0.11518814,0.01277501
4000.0,0.6534,3.0,-1.41667,-2.81075,296.4739,0.41832188,0.41228828,0.021170033,0.02120719,0.021244412,0.021207102,0.021050954,0.12701249,0.014088627
4000.0,0.6534,3.0,-1.33333,-2.81075,267.63,0.40881228,0.40374133,0.023427937,0.023466593,0.023505311,0.023466496,0.023296187,0.14055173,0.015592898
4000.0,0.6534,3.0,-1.25,-2.81075,240.6966,0.39799225,0.3938075,0.026023213,0.026063424,0.026103694,0.026063316,0.025876898,0.15611348,0.017322045
4000.0,0.6534,3.0,-1.16667,-2.81075,215.63786,0.38561323,0.38223788,0.029018097,0.029059906,0.029101774,0.029059784,0.028854977,0.17407076,0.019317567
4000.0,0.6534,3.0,-1.08333,-2.81075,192.42157,0.37137985,0.3687363,0.032486595,0.03253002,0.032573506,0.032529887,0.032304015,0.19486712,0.02162882
4000.0,0.6534,3.0,-1.0,-2.81075,171.02629,0.3549518,0.3529609,0.03651405,0.036559075,0.036604155,0.036558922,0.03630888,0.21901405,0.024312722
4000.0,0.6534,3.0,-0.91667,-2.81075,151.42458,0.33593407,0.3345151,0.041199528,0.04124607,0.041292664,0.0412459,0.040968075,0.24710517,0.02743536
4000.0,0.6534,3.0,-0.83333,-2.81075,133.59221,0.31389067,0.3129608,0.04665239,0.04670028,0.046748217,0.046700086,0.04639036,0.27979577,0.031069702
4000.0,0.6534,3.0,-0.75,-2.81075,117.51349,0.28838295,0.28785706,0.052982744,0.053031676,0.053080656,0.053031456,0.052685216,0.3177455,0.03528924
4000.0,0.6534,3.0,-0.66667,-2.81075,103.16833,0.25901583,0.25880694,0.060289744,0.06033923,0.060388755,0.060338978,0.059951257,0.36154816,0.0401602
4000.0,0.6534,3.0,-0.58333,-2.81075,90.539566,0.22556056,0.22558077,0.06863088,0.06868016,0.06872948,0.06867988,0.068245634,0.41154757,0.045721088
4000.0,0.6534,3.0,-0.5,-2.81075,79.61647,0.18816437,0.18832713,0.0779693,0.078017294,0.07806532,0.078016974,0.07753173,0.46752185,0.051947556
4000.0,0.6534,3.0,-0.41667,-2.81075,70.38561,0.14761578,0.1478402,0.08810724,0.088152446,0.08819767,0.08815208,0.087612875,0.5282843,0.058708042
4000.0,0.6534,3.0,-0.33333,-2.81075,62.836266,0.10570766,0.105925016,0.09859487,0.098635346,0.09867584,0.098634936,0.09804177,0.5911371,0.06570294
4000.0,0.6534,3.0,-0.25,-2.81075,56.962177,0.06553917,0.06570122,0.108654454,0.10868792,0.108721405,0.108687475,0.10804505,0.65141726,0.072413996
4000.0,0.6534,3.0,-0.16667,-2.81075,52.756092,0.03143347,0.031520538,0.117200926,0.117225006,0.117249094,0.11722452,0.11654372,0.7026201,0.0781179
4000.0,0.6534,3.0,-0.08333,-2.81075,50.213367,0.008252379,0.008276709,0.123013824,0.12302647,0.12303911,0.123025954,0.12232416,0.73743063,0.082000785
4000.0,0.6534,3.0,0.0,-2.81075,49.331944,0.0,0.0,0.12508772,0.12508772,0.12508772,0.1250872,0.12438657,0.7498246,0.08339181
4000.0,0.6534,3.0,0.08333,-2.81075,50.110523,0.008269315,0.008293697,0.123022206,0.12300954,0.122996874,0.12300903,0.12233278,0.73740524,0.08202325
4000.0,0.6534,3.0,0.16667,-2.81075,52.550373,0.031556528,0.03164394,0.11719417,0.117170006,0.11714586,0.11716952,0.11653754,0.7024354,0.078145556
4000.0,0.6534,3.0,0.25,-2.81075,56.65356,0.065896235,0.06605916,0.108598486,0.10856487,0.10853127,0.10856442,0.107990146,0.65088123,0.07242141
4000.0,0.6534,3.0,0.33333,-2.81075,62.424717,0.10640481,0.1066235,0.098460786,0.0984201,0.09837943,0.098419696,0.097909346,0.5900908,0.06566766
4000.0,0.6534,3.0,0.41667,-2.81075,69.871086,0.14870355,0.14892931,0.08788018,0.08783472,0.08778929,0.08783436,0.0873881,0.5266522,0.058617104
4000.0,0.6534,3.0,0.5,-2.81075,78.99895,0.18963689,0.18980016,0.07764888,0.07760061,0.07755237,0.07760029,0.07721418,0.4653134,0.051798116
4000.0,0.6534,3.0,0.58333,-2.81075,89.81907,0.2273732,0.22739203,0.06822689,0.068177335,0.06812781,0.06817705,0.06784502,0.4088305,0.045517657
4000.0,0.6534,3.0,0.66667,-2.81075,102.34491,0.26110548,0.26089218,0.05981703,0.05976729,0.059717588,0.05976704,0.059482303,0.35841796,0.03991121
4000.0,0.6534,3.0,0.75,-2.81075,116.5873,0.29068306,0.29014856,0.052457336,0.05240817,0.052359052,0.052407954,0.05216385,0.3143028,0.035004366
4000.0,0.6534,3.0,0.83333,-2.81075,132.56352,0.31634027,0.31539646,0.04608919,0.0460411,0.04599306,0.04604091,0.04583139,0.27613288,0.030758223
4000.0,0.6534,3.0,0.91667,-2.81075,150.29376,0.3384815,0.3370421,0.040611304,0.040564593,0.040517937,0.040564425,0.040384192,0.2433004,0.02710538
4000.0,0.6534,3.0,1.0,-2.81075,169.79395,0.35755545,0.35553658,0.03591118,0.03586602,0.035820916,0.03586587,0.03571039,0.21513064,0.02397093
4000.0,0.6534,3.0,1.08333,-2.81075,191.0885,0.37400746,0.37132725,0.031877205,0.031833675,0.031790204,0.031833544,0.031699013,0.19095431,0.021280529
4000.0,0.6534,3.0,1.16667,-2.81075,214.20514,0.3882405,0.38481864,0.028408397,0.028366515,0.028324695,0.028366398,0.028249629,0.17016584,0.018966893
4000.0,0.6534,3.0,1.25,-2.81075,239.16566,0.4006013,0.3963591,0.025417833,0.025377579,0.025337389,0.025377473,0.02527581,0.15224409,0.0169721
4000.0,0.6534,3.0,1.33333,-2.81075,266.0027,0.4113904,0.40624973,0.022830257,0.022791585,0.022752976,0.02279149,0.02270272,0.13673788,0.015245997
4000.0,0.6534,3.0,1.41667,-2.81075,294.75253,0.4208603,0.4147435,0.020582464,0.020545311,0.020508226,0.020545227,0.02046751,0.123268284,0.013746455
4000.0,0.6534,3.0,1.5,-2.81075,325.444,0.429219,0.42204866,0.018622385,0.018586686,0.018551053,0.018586608,0.018518401,0.111523144,0.0124387685
4000.0,0.6534,3.0,1.58333,-2.81075,358.11935,0.43664292,0.42834127,0.016905926,0.016871607,0.016837357,0.016871536,0.016811548,0.10123814,0.011293543
4000.0,0.6534,3.0,1.66667,-2.81075,392.825,0.44327885,0.43376735,0.015396465,0.015363455,0.015330516,0.0153633915,0.015310532,0.09219376,0.010286363
4000.0,0.6534,3.0,1.75,-2.81075,429.59854,0.44924694,0.4384465,0.014064006,0.014032235,0.014000536,0.014032177,0.013985529,0.08421018,0.009397232
4000.0,0.6534,3.0,1.83333,-2.81075,468.49365,0.45464987,0.44248012,0.012883028,0.012852428,0.012821901,0.012852374,0.012811157,0.07713444,0.008609134
4000.0,0.6534,3.0,1.91667,-2.81075,509.5692,0.45957354,0.44595256,0.011832219,0.0118027255,0.011773305,0.011802676,0.011766226,0.07083879,0.007907857
4000.0,0.6534,3.0,2.0,-2.81075,552.8737,0.46408874,0.44893336,0.010894042,0.010865594,0.010837221,0.01086555,0.010833296,0.06521811,0.0072817095
4000.0,0.6534,3.0,2.08333,-2.81075,598.47516,0.4682569,0.45148185,0.010053382,0.010025923,0.009998538,0.010025881,0.009997337,0.060181826,0.0067206114
4000.0,0.6534,3.0,2.16667,-2.81075,646.44794,0.47213006,0.45364782,0.009297489,0.009270963,0.009244514,0.009270925,0.00924567,0.055653498,0.0062160594
4000.0,0.6534,3.0,2.25,-2.81075,696.8547,0.47575152,0.4554726,0.008615794,0.008590153,0.00856459,0.008590118,0.008567787,0.051569797,0.005761007
4000.0,0.6534,3.0,2.33333,-2.81075,749.78156,0.4791596,0.45699167,0.007999048,0.007974246,0.007949521,0.007974213,0.0079544885,0.047875285,0.0053492845
4000.0,0.6534,3.0,2.41667,-2.81075,805.32275,0.4823874,0.45823509,0.007439361,0.007415354,0.007391424,0.007415323,0.007397929,0.044522677,0.00497563
4000.0,0.6534,3.0,2.5,-2.81075,863.55994,0.48546252,0.45922774,0.0069301487,0.0069068964,0.006883722,0.006906868,0.006891563,0.041472517,0.0046356525
4000.0,0.6534,3.0,-2.5,-1.40538,827.9691,0.50578433,0.4787091,0.0019335084,0.0019458322,0.001958235,0.001945824,0.0019225326,0.011627037,0.0012808425
4000.0,0.6534,3.0,-2.41667,-1.40538,769.77344,0.5041793,0.47916594,0.0020769227,0.002089678,0.0021025126,0.0020896695,0.0020651382,0.0124880085,0.0013761639
4000.0,0.6534,3.0,-2.33333,-1.40538,714.2567,0.50256115,0.47951522,0.0022354107,0.002248626,0.00226192,0.0022486167,0.0022227326,0.013439422,0.0014815159
4000.0,0.6534,3.0,-2.25,-1.40538,661.33966,0.50092,0.47974968,0.0024111301,0.0024248362,0.0024386204,0.002424826,0.0023974618,0.01449422,0.0015983351
4000.0,0.6534,3.0,-2.16667,-1.40538,610.9302,0.4992437,0.47986034,0.0026067062,0.0026209368,0.0026352454,0.002620926,0.0025919357,0.015668146,0.0017283692
4000.0,0.6534,3.0,-2.08333,-1.40538,562.94385,0.49751842,0.47983605,0.0028252795,0.0028400728,0.002854944,0.002840061,0.0028092775,0.016980043,0.0018737095
4000.0,0.6534,3.0,-2.0,-1.40538,517.31964,0.49572828,0.47966307,0.0030705398,0.0030859378,0.0031014134,0.003085925,0.0030531564,0.018452035,0.002036813
4000.0,0.6534,3.0,-1.91667,-1.40538,473.98444,0.4938539,0.4793244,0.0033470388,0.0033630885,0.0033792157,0.0033630745,0.0033280982,0.020111425,0.0022207107
4000.0,0.6534,3.0,-1.83333,-1.40538,432.8715,0.49187192,0.47879896,0.003660333,0.0036770876,0.0036939192,0.0036770722,0.0036396284,0.02199154,0.0024291037
4000.0,0.6534,3.0,-1.75,-1.40538,393.93338,0.48975486,0.4780607,0.004017123,0.0040346417,0.0040522367,0.004034625,0.00399441,0.024132563,0.002666454
4000.0,0.6534,3.0,-1.66667,-1.40538,357.11206,0.487468,0.47707683,0.004425832,0.0044441815,0.0044626077,0.0044441633,0.0044008186,0.026585007,0.0029383725
4000.0,0.6534,3.0,-1.58333,-1.40538,322.35464,0.48496842,0.4758061,0.0048969993,0.004916256,0.0049355887,0.0049162353,0.004869335,0.02941208,0.003251879
4000.0,0.6534,3.0,-1.5,-1.40538,289.62427,0.48220322,0.47419658,0.005443728,0.0054639783,0.005484304,0.0054639555,0.005412988,0.032692354,0.0036157023
4000.0,0.6534,3.0,-1.41667,-1.40538,258.875,0.4791041,0.47218147,0.006082908,0.00610425,0.006125667,0.0061042244,0.0060485727,0.03652711,0.0040410934
4000.0,0.6534,3.0,-1.33333,-1.40538,230.06516,0.4755835,0.46967417,0.006836327,0.0068588746,0.0068814964,0.0068588457,0.0067977556,0.041047003,0.004542569
4000.0,0.6534,3.0,-1.25,-1.40538,203.16635,0.4715287,0.4665626,0.007732083,0.007755966,0.0077799223,0.0077559333,0.007688476,0.046420503,0.00513885
4000.0,0.6534,3.0,-1.16667,-1.40538,178.14262,0.46678987,0.4626975,0.008807591,0.0088329585,0.008858399,0.008832921,0.008757939,0.052871954,0.0058548646
4000.0,0.6534,3.0,-1.08333,-1.40538,154.96164,0.46116632,0.45787862,0.010112983,0.010140007,0.010167104,0.010139965,0.010055996,0.060701936,0.0067240205
4000.0,0.6534,3.0,-1.0,-1.40538,133.6019,0.4543883,0.45183587,0.011715778,0.0117446575,0.011773609,0.011744609,0.011649786,0.070315264,0.0077913133
4000.0,0.6534,3.0,-0.91667,-1.40538,114.03589,0.44608188,0.4441948,0.013709577,0.013740538,0.013771568,0.013740481,0.013632386,0.08227309,0.009119124
4000.0,0.6534,3.0,-0.83333,-1.40538,96.23932,0.43572372,0.4344309,0.01622543,0.016258726,0.016292091,0.016258659,0.01613411,0.09736107,0.010794801
4000.0,0.6534,3.0,-0.75,-1.40538,80.19644,0.4225763,0.42180434,0.019448139,0.019484047,0.019520022,0.019483967,0.019338727,0.11668706,0.012941532
4000.0,0.6534,3.0,-0.66667,-1.40538,65.88717,0.40557754,0.40524957,0.02364383,0.023682628,0.023721488,0.02368253,0.023510868,0.1418463,0.01573673
4000.0,0.6534,3.0,-0.58333,-1.40538,53.29429,0.38319707,0.38323087,0.029196067,0.029237984,0.029279958,0.029237863,0.02903195,0.17513789,0.019436141
4000.0,0.6534,3.0,-0.5,-1.40538,42.407063,0.35326687,0.35357216,0.036648322,0.03669342,0.03673858,0.036693268,0.036442395,0.21981913,0.024402183
4000.0,0.6534,3.0,-0.41667,-1.40538,33.21204,0.31283948,0.31331497,0.046739552,0.046787497,0.046835486,0.046787303,0.046477035,0.2803184,0.031127775
4000.0,0.6534,3.0,-0.33333,-1.40538,25.698494,0.25846952,0.25900093,0.0603338,0.060383324,0.060432885,0.060383074,0.059995063,0.36181235,0.040189546
4000.0,0.6534,3.0,-0.25,-1.40538,19.860163,0.187977,0.18844178,0.07797838,0.07802641,0.07807446,0.078026086,0.07754076,0.46757638,0.05195359
4000.0,0.6534,3.0,-0.16667,-1.40538,15.6898,0.105693325,0.10598609,0.09858901,0.09862951,0.09867003,0.0986291,0.09803595,0.59110206,0.06569902
4000.0,0.6534,3.0,-0.08333,-1.40538,13.18276,0.031433456,0.031526133,0.117200226,0.11722431,0.11724841,0.11722383,0.116543025,0.70261586,0.07811743
4000.0,0.6534,3.0,0.0,-1.40538,12.336985,0.0,0.0,0.12508772,0.12508772,0.12508772,0.1250872,0.12438657,0.7498246,0.08339181
4000.0,0.6534,3.0,0.08333,-1.40538,13.151183,0.03150893,0.03160183,0.117205374,0.11718125,0.117157124,0.11718076,0.11654868,0.7025026,0.07815301
4000.0,0.6534,3.0,0.16667,-1.40538,15.626633,0.10612057,0.10641453,0.09852245,0.098481834,0.09844124,0.09848143,0.09797066,0.5904606,0.06570871
4000.0,0.6534,3.0,0.25,-1.40538,19.765394,0.18887837,0.18934536,0.077800594,0.07775244,0.07770432,0.07775212,0.07736504,0.46622318,0.051899184
4000.0,0.6534,3.0,0.33333,-1.40538,25.572104,0.2597473,0.26028123,0.060063288,0.06001366,0.059964072,0.06001341,0.059727173,0.35989445,0.040075302
4000.0,0.6534,3.0,0.41667,-1.40538,33.054005,0.31433594,0.3148134,0.0464128,0.0463648,0.046316847,0.04636461,0.046153184,0.27807298,0.030973902
4000.0,0.6534,3.0,0.5,-1.40538,42.21738,0.35485566,0.3551616,0.036295775,0.036250662,0.036205605,0.03625051,0.036092833,0.2174362,0.024227295
4000.0,0.6534,3.0,0.58333,-1.40538,53.072964,0.38479784,0.38483047,0.028837549,0.028795665,0.028753841,0.028795546,0.028676376,0.17273834,0.019252995
4000.0,0.6534,3.0,0.66667,-1.40538,65.63423,0.407145,0.40681362,0.0232908,0.023252072,0.023213409,0.023251975,0.023160681,0.1394984,0.015553061
4000.0,0.6534,3.0,0.75,-1.40538,79.91197,0.4240873,0.42330933,0.019106656,0.019070849,0.019035108,0.01907077,0.01899996,0.11442573,0.012761688
4000.0,0.6534,3.0,0.83333,-1.40538,95.92343,0.43716815,0.43586642,0.01589835,0.015865179,0.015832078,0.015865114,0.015809607,0.095201775,0.010621061
4000.0,0.6534,3.0,0.91667,-1.40538,113.68879,0.4474569,0.44555762,0.013397927,0.013367112,0.013336368,0.013367057,0.013323173,0.080220304,0.008952541
4000.0,0.6534,3.0,1.0,-1.40538,133.22388,0.4556951,0.4531268,0.011419572,0.011390856,0.011362211,0.011390809,0.011355883,0.06836754,0.0076322407
4000.0,0.6534,3.0,1.08333,-1.40538,154.55312,0.46240807,0.4591004,0.009831704,0.009804857,0.009778082,0.009804817,0.009776895,0.05885483,0.0065724165
4000.0,0.6534,3.0,1.16667,-1.40538,177.70413,0.46797067,0.4638538,0.008540464,0.008515285,0.008490181,0.00851525,0.008492873,0.051119618,0.0057104775
4000.0,0.6534,3.0,1.25,-1.40538,202.6986,0.4726531,0.46765742,0.007478221,0.007454537,0.007430928,0.007454506,0.007436568,0.044756588,0.00500132
4000.0,0.6534,3.0,1.33333,-1.40538,229.56906,0.47665593,0.47071144,0.0065948237,0.006572483,0.006550218,0.006572456,0.0065581077,0.039465174,0.0044114934
4000.0,0.6534,3.0,1.41667,-1.40538,258.3517,0.48012897,0.47316492,0.0058528837,0.0058317557,0.005810703,0.0058317315,0.0058203125,0.03502132,0.0039160587
4000.0,0.6534,3.0,1.5,-1.40538,289.07523,0.48318458,0.4751297,0.005224349,0.005204319,0.0051843654,0.0052042976,0.0051952885,0.031256918,0.0034963035
4000.0,0.6534,3.0,1.58333,-1.40538,321.78162,0.48591018,0.47669196,0.004687491,0.0046684598,0.004649506,0.0046684407,0.0046614283,0.028041767,0.0031377324
4000.0,0.6534,3.0,1.66667,-1.40538,356.51724,0.48837367,0.4779183,0.0042254822,0.0042073634,0.004189322,0.004207346,0.004202,0.025275037,0.002829119
4000.0,0.6534,3.0,1.75,-1.40538,393.3193,0.4906278,0.4788602,0.0038252797,0.003807996,0.00379079,0.0038079803,0.0038040308,0.022878561,0.0025617606
4000.0,0.6534,3.0,1.83333,-1.40538,432.24133,0.49271527,0.47955874,0.0034764018,0.003459886,0.0034434483,0.0034598717,0.0034570997,0.020789545,0.0023286638
4000.0,0.6534,3.0,1.91667,-1.40538,473.34186,0.4946705,0.48004633,0.0031704796,0.0031546718,0.0031389426,0.003154659,0.0031528843,0.018957844,0.0021242436
4000.0,0.6534,3.0,2.0,-1.40538,516.66907,0.49652088,0.48034883,0.0029008598,0.0028857072,0.0028706333,0.0028856953,0.0028847686,0.017343597,0.0019440607
4000.0,0.6534,3.0,2.08333,-1.40538,562.29047,0.49828953,0.48048702,0.0026620312,0.0026474863,0.0026330203,0.0026474753,0.0026472718,0.01591378,0.0017844368
4000.0,0.6534,3.0,2.16667,-1.40538,610.28,0.4999958,0.4804777,0.0024494827,0.002435503,0.0024216028,0.002435493,0.0024359084,0.0146413725,0.0016423612
4000.0,0.6534,3.0,2.25,-1.40538,660.6999,0.5016553,0.4803344,0.0022595595,0.002246107,0.002232734,0.002246098,0.0022470441,0.013504474,0.0015153944
4000.0,0.6534,3.0,2.33333,-1.40538,713.6356,0.50328195,0.4800681,0.002089154,0.0020761944,0.0020633147,0.0020761858,0.002077588,0.012484469,0.0014014622
4000.0,0.6534,3.0,2.41667,-1.40538,769.18066,0.5048877,0.47968748,0.0019356707,0.0019231731,0.0019107558,0.0019231653,0.00192496,0.011565812,0.0012988322
4000.0,0.6534,3.0,2.5,-1.40538,827.41595,0.5064824,0.47919977,0.0017969774,0.0017849137,0.0017729305,0.0017849064,0.0017870392,0.010735727,0.001206081
4000.0,0.6534,3.0,-2.5,-0.0,815.3507,0.51379234,0.48620316,4.7605403e-07,6.1441904e-07,8.337345e-07,6.1441557e-07,4.713883e-07,3.2667497e-06,2.7909303e-07
